pid,name,cpu_percent,memory_percent,num_handles,num_threads,nice,read_count,write_count,read_bytes,write_bytes,cpu_times_user,cpu_times_system,voluntary_ctx_switches,involuntary_ctx_switches,memory_rss,memory_vms
4768,svchost.exe,0.0,0.3430654544021553,322,4,0.0,2,0,20324,0,0.34375,0.34375,429,0,24.14453125,3.46484375
4828,OpenConsole.exe,0.0,0.16284647196504184,167,5,32.0,52,27,363,538,0.046875,0.015625,2305,0,11.4609375,2.35546875
4856,svchost.exe,0.0,0.40456303140872185,474,6,32.0,70,1263,242034,2605227,0.890625,0.703125,393,0,28.47265625,6.5703125
4864,chrome.exe,0.0,0.3157023628279339,267,11,32.0,2691,2895,120120,246592,0.640625,0.625,15014,0,22.21875,8.0234375
4880,sihost.exe,0.0,0.6786934762060435,736,14,32.0,226,0,149272,0,4.421875,7.78125,19240,0,47.765625,7.69140625
4948,svchost.exe,0.0,0.37120559117321056,320,14,0.0,15,0,22258,0,7.5625,5.59375,7012,0,26.125,4.71875
5024,svchost.exe,0.0,0.21213333873564755,180,5,0.0,529,0,256425,0,0.09375,0.0,153,0,14.9296875,3.48046875
5052,RuntimeBroker.exe,0.0,0.6189164992781805,463,3,32.0,15,2,92459,248,0.828125,1.03125,747,0,43.55859375,9.09765625
5092,svchost.exe,0.0,0.255148340703237,204,4,0.0,13,0,236419,0,0.265625,0.375,132,0,17.95703125,2.90625
5172,msedgewebview2.exe,0.0,0.5330530050280374,325,17,32.0,2000,3682,4309388,1979479,0.796875,0.734375,5071,0,37.515625,12.15625
5208,svchost.exe,0.0,0.315924375741315,422,8,0.0,28,6,11803,15858,0.265625,0.5,367,0,22.234375,4.90625
5324,conhost.exe,0.0,0.1122275277141495,111,5,32.0,3,2,3,158,0.015625,0.0,185,0,7.8984375,1.29296875
5384,explorer.exe,0.0,3.93950814149105,5204,107,32.0,17976,878,5079343,340361,72.265625,63.296875,1411722,0,277.2578125,168.0625
5412,svchost.exe,0.0,0.14242128393398001,227,6,0.0,0,0,0,0,0.078125,0.0625,163,0,10.0234375,2.234375
5448,SearchIndexer.exe,0.0,0.45318385943918427,773,18,0.0,201324,7788,707444234,16665304,6.234375,5.03125,35356,0,31.89453125,15.5390625
5588,svchost.exe,0.0,0.1358163997608921,135,2,0.0,0,0,0,0,0.109375,0.171875,96,0,9.55859375,1.61328125
5684,Code.exe,0.0,0.6807470956548187,335,15,32.0,481,1012,1132837,493488,0.375,0.1875,4264,0,47.91015625,13.40625
5700,ShellHost.exe,0.0,0.5446531797522003,402,5,32.0,1,0,512,0,0.203125,0.390625,3218,0,38.33203125,6.4296875
5712,svchost.exe,0.0,0.17477966605927633,186,3,0.0,427,1,18284,28672,0.140625,0.265625,47,0,12.30078125,2.21875
5764,msedge.exe,2.2,1.881947963503297,1374,70,32.0,846,368,7292286,642927,0.421875,0.5625,5061,0,132.44921875,49.4453125
5832,ApplicationFrameHost.exe,0.0,0.4705008666829106,289,1,32.0,2,0,18950,0,0.140625,0.34375,51,0,33.11328125,5.078125
5880,CrossDeviceResume.exe,0.0,0.627630506128389,440,5,32.0,13,0,41226,0,0.359375,0.65625,2048,0,44.171875,8.26171875
6112,svchost.exe,0.0,0.20280879637364105,252,3,32.0,1,0,6676,0,0.109375,0.109375,80,0,14.2734375,2.76171875
6296,svchost.exe,0.0,0.4455244139275361,479,12,0.0,82,27,1154438,1920,1.09375,0.65625,6463,0,31.35546875,9.12890625
6356,svchost.exe,0.0,0.39990076022771864,328,5,32.0,0,0,0,0,0.375,0.515625,4914,0,28.14453125,4.05078125
6416,RuntimeBroker.exe,0.0,0.1810515308622926,155,2,32.0,1,0,6300,0,0.109375,0.171875,342,0,12.7421875,2.2109375
6444,msedgewebview2.exe,0.0,1.5554224711480344,1289,50,32.0,7438,3165,25349712,12094129,1.75,2.59375,18262,0,109.46875,41.31640625
6528,python.exe,56.6,1.0152650528918015,161,4,32.0,931,0,13623115,0,1.90625,27.625,41376,0,71.453125,148.45703125
6652,SearchHost.exe,0.0,2.0406871965707887,1628,30,32.0,62683,58750,18330257,9926155,15.171875,13.875,280571,0,143.62109375,51.03515625
6668,StartMenuExperienceHost.exe,0.0,1.9484408310609387,1223,23,32.0,3704,327,20610288,105052,7.296875,5.125,49895,0,137.12890625,56.046875
6844,svchost.exe,0.0,0.12044200550925044,139,3,0.0,1,0,4503,0,0.03125,0.015625,242,0,8.4765625,1.640625
6864,RuntimeBroker.exe,0.0,0.3492818159768263,208,2,32.0,16,0,22122,0,0.328125,0.25,480,0,24.58203125,6.33203125
6880,svchost.exe,0.0,0.3597164229057383,330,6,32.0,15,0,53546,0,0.78125,0.84375,1467,0,25.31640625,4.1171875
6944,Widgets.exe,0.0,0.9124175707680038,806,13,32.0,1308,1297,1281918,8435569,2.21875,3.75,5839,0,64.21484375,12.25
7040,smartscreen.exe,0.0,0.18016347920876818,182,6,32.0,0,0,0,0,0.046875,0.03125,93,0,12.6796875,2.640625
7052,svchost.exe,0.0,0.18094052440560204,209,5,0.0,62,83,311296,1658880,0.078125,0.140625,356,0,12.734375,6.47265625
7172,chrome.exe,0.0,2.5052492178207544,544,16,64.0,66217,95087,179031509,138793041,92.453125,12.046875,502818,0,176.31640625,237.6015625
7252,chrome.exe,0.0,0.9227966744685704,332,15,64.0,3859,3988,2474019,1741345,1.90625,1.03125,30193,0,64.9453125,39.234375
7352,msedgewebview2.exe,0.0,1.7615059579940466,1297,45,32.0,33757,28755,92415273,76018831,5.328125,6.78125,126340,0,123.97265625,46.42578125
7432,msedge.exe,0.0,0.5669099743186562,343,23,32.0,252,192,2217504,84674,0.125,0.109375,868,0,39.8984375,14.27734375
7460,msedgewebview2.exe,0.0,0.11905442480061852,151,7,32.0,16,7,6317,84,0.03125,0.078125,412,0,8.37890625,2.1015625
7696,Code.exe,0.0,1.4005684640647122,325,24,32.0,188,1031,1249870,4393464,1.359375,1.125,45901,0,98.5703125,82.93359375
7768,ctfmon.exe,0.0,0.5319984436894772,629,11,128.0,1,0,16361,0,11.328125,23.734375,984329,0,37.44140625,9.8515625
7860,msedgewebview2.exe,0.0,0.558251470696793,347,18,32.0,9975,21522,8575581,10691415,2.828125,1.96875,30017,0,39.2890625,13.6796875
7868,msedgewebview2.exe,0.0,0.5901658269953272,386,22,32768.0,9943,7393,7760725,1013104,0.609375,1.75,29661,0,41.53515625,15.33203125
7944,msedgewebview2.exe,0.0,0.2687466316478298,175,10,32.0,2054,1527,6805214,7861389,0.1875,0.21875,5316,0,18.9140625,9.1796875
8016,svchost.exe,0.0,0.22917282983764753,188,5,32.0,1,0,6729,0,0.15625,0.125,336,0,16.12890625,2.3203125
8052,msedgewebview2.exe,0.0,2.0843127340501764,339,19,32.0,79700,97989,28056290,33680670,21.921875,5.53125,310074,0,146.69140625,109.4921875
8064,ShellExperienceHost.exe,0.0,0.9971154972228959,876,22,32.0,27,0,208822,0,1.453125,0.984375,13942,0,70.17578125,22.69921875
8096,LockApp.exe,0.0,0.9792434576957169,822,12,32.0,11,37,1856,260268,0.9375,0.53125,2749,0,68.91796875,17.01953125
8120,python.exe,0.0,0.3503918805437318,164,3,32.0,160,172,1913490,244733,1.546875,1.09375,44730,0,24.66015625,14.875
8240,svchost.exe,0.0,0.19875706070443588,200,3,0.0,7,0,81547,0,0.203125,0.265625,86,0,13.98828125,2.51171875
8260,OpenConsole.exe,0.0,0.16684270440590176,168,5,32.0,309,389,3598,7995,0.015625,0.140625,6487,0,11.7421875,2.328125
8268,svchost.exe,0.0,0.209413680546729,258,9,0.0,3,1,529732,160,0.28125,0.375,224,0,14.73828125,3.453125
8364,RuntimeBroker.exe,0.0,0.3292451505441814,245,3,32.0,5,0,15503,0,0.234375,0.171875,784,0,23.171875,3.16796875
8452,svchost.exe,0.0,0.20458489968068994,238,10,0.0,57,2,88568,131072,0.40625,0.203125,416,0,14.3984375,3.0
8528,OpenConsole.exe,0.0,0.26352932818337377,289,7,32.0,3162,4653,74551,116854,0.546875,1.078125,49316,0,18.546875,3.046875
8580,SecurityHealthService.exe,0.0,0.3279130730638948,515,13,0.0,198,9,2468406,206744,1.09375,1.265625,6648,0,23.078125,7.9140625
8632,SecurityHealthSystray.exe,0.0,0.18088502117725677,192,3,32.0,1,0,7057,0,0.078125,0.171875,619,0,12.73046875,1.875
8704,chrome.exe,0.0,0.2754625222776083,208,11,32.0,2747,4557,1450618,2277581,0.734375,0.34375,21604,0,19.38671875,9.89453125
8932,NisSrv.exe,0.0,0.18637984078343917,214,8,0.0,1,0,4253,0,0.40625,0.4375,1963,0,13.1171875,4.5390625
9028,svchost.exe,0.0,0.22645317164872894,258,3,0.0,1,0,10355,0,0.21875,0.359375,39,0,15.9375,2.8359375
9112,powershell.exe,0.0,0.9764682962784531,1039,9,32.0,262,2078,838787,31569,3.359375,6.34375,173293,0,68.72265625,60.390625
9152,powershell.exe,0.0,0.7927526104555872,496,9,32.0,113,49,297746,1078,3.078125,7.828125,225370,0,55.79296875,53.45703125
9156,conhost.exe,0.0,0.09496602369876844,99,2,32.0,0,0,0,0,0.015625,0.015625,77,0,6.68359375,1.1171875
9268,chrome.exe,0.0,0.8480338258874829,440,20,32768.0,72580,63842,215718689,8494448,20.328125,10.796875,639221,0,59.68359375,100.76953125
9412,powershell.exe,0.0,0.8624091620289095,739,9,32.0,129,231,298665,4635,2.515625,6.53125,184510,0,60.6953125,55.96484375
9448,Code.exe,0.0,5.57430022917283,259,15,32.0,10461,528,64532270,208310,13.734375,3.640625,43166,0,392.3125,404.41796875
9520,OpenConsole.exe,0.0,0.16240244613827962,164,5,32.0,34,21,251,478,0.03125,0.03125,2443,0,11.4296875,2.28515625
9604,svchost.exe,0.0,0.4920916225092232,516,15,0.0,13,0,107850,0,0.125,0.203125,2337,0,34.6328125,5.6875
9608,chrome.exe,0.0,0.25931108282913273,179,8,32.0,111,100,72972,477032,0.0,0.046875,683,0,18.25,7.453125
9768,OneDrive.exe,0.0,1.854029839645623,1177,37,32.0,1141,14577,15243320,5316428,7.375,8.390625,19610,0,130.484375,67.25390625
9864,Code.exe,0.0,1.43620153666238,331,22,32.0,2327,890,24591500,4250388,1.90625,1.015625,22578,0,101.078125,80.50390625
10024,identity_helper.exe,0.0,0.5625807225077247,390,20,32.0,26,37,31934,4976,0.046875,0.078125,1016,0,39.59375,10.6484375
10156,chrome.exe,0.0,2.9359542697801015,1760,44,32.0,416387,158427,1089257703,414669032,39.609375,35.53125,917149,0,206.62890625,99.98828125
10176,chrome.exe,0.0,0.5344405857366694,228,13,64.0,39,60,95875,9912,0.03125,0.0625,445,0,37.61328125,18.18359375
10340,UserOOBEBroker.exe,0.0,0.15429897479986923,146,4,32.0,1,0,5496,0,0.09375,0.125,96,0,10.859375,1.796875
10536,svchost.exe,0.0,0.37037304274803146,263,18,0.0,41,18,165991,129051,2.5,3.21875,122829,0,26.06640625,15.93359375
10576,svchost.exe,0.0,0.13981263220175202,216,5,0.0,2,1,4967,160,0.015625,0.0625,509,0,9.83984375,1.859375
10600,OneDrive.Sync.Service.exe,0.0,0.6980641028985451,539,17,32.0,375,1106,1781723,424080,0.796875,0.859375,1466,0,49.12890625,37.69140625
10620,Code.exe,0.0,3.21141679205771,454,15,64.0,33494,27606,78250618,103920177,16.1875,2.890625,149408,0,226.015625,195.33203125
10656,svchost.exe,0.0,0.12044200550925044,154,6,0.0,1,0,5779,0,0.109375,0.171875,55,0,8.4765625,1.62890625
10728,SearchProtocolHost.exe,0.0,0.22806276527074199,368,7,0.0,5,0,4541,0,0.0,0.046875,329,0,16.05078125,2.4921875
10816,Code.exe,0.0,0.4520737948722787,232,7,32.0,32,10,7532,120,0.03125,0.0625,290,0,31.81640625,10.68359375
10848,FileCoAuth.exe,0.0,0.5054679005404349,475,9,32.0,504,657,269119,145002,0.40625,0.296875,1908,0,35.57421875,13.6640625
11004,WindowsTerminal.exe,0.0,1.4763858739843603,1127,20,32.0,135205,4603,3018412,80834,67.1875,50.328125,393825,0,103.90625,42.45703125
11152,svchost.exe,0.0,0.13182016732003216,222,6,0.0,1,0,6010,0,0.078125,0.25,77,0,9.27734375,1.95703125
11228,SearchFilterHost.exe,0.0,0.1658436462956868,191,4,0.0,375,0,12542,0,0.015625,0.015625,181,0,11.671875,2.171875
11436,audiodg.exe,0.0,0.2217909004677257,272,4,32.0,0,0,0,0,0.09375,0.25,642,0,15.609375,6.21484375
11572,msedge.exe,0.0,0.412999522117204,295,17,32768.0,28,31,27774,59632,0.046875,0.046875,199,0,29.06640625,11.765625
0,System Idle Process,321.2,0.0001110064566905534,0,12,0.0,0,0,0,0,0.0,59046.875,19135741,0,0.0078125,0.05859375
4,System,7.9,0.0023866388188468982,3934,160,0.0,542,2437,654472,128588184,0.0,712.8125,5068789,0,0.16796875,0.0390625
124,Registry,0.0,0.8792266402175283,0,4,0.0,4,4355,2048,82771968,0.0,2.03125,7900,0,61.87890625,6.05859375
472,smss.exe,0.0,0.020591697716097656,58,2,0.0,24,13,2795354,24740,0.0625,0.265625,1427,0,1.44921875,1.140625
512,fontdrvhost.exe,0.0,0.05394913795160896,43,5,0.0,0,0,0,0,0.015625,0.015625,1462,0,3.796875,1.3984375
516,fontdrvhost.exe,0.0,0.06976755803001282,43,5,0.0,0,0,0,0,0.03125,0.09375,3957,0,4.91015625,1.7734375
648,csrss.exe,0.0,0.09946178519473585,535,11,0.0,387,0,301701,0,0.53125,1.953125,39221,0,7.0,1.96875
720,wininit.exe,0.0,0.12732440582406476,160,2,0.0,2,0,36868,0,0.03125,0.203125,596,0,8.9609375,1.4921875
728,csrss.exe,0.0,0.10423506283242966,684,14,0.0,26277,0,742158,0,0.734375,19.171875,417847,0,7.3359375,2.16796875
792,winlogon.exe,0.0,0.22750773298728919,290,3,0.0,3,1,365824,160,0.0625,0.265625,1374,0,16.01171875,2.47265625
868,services.exe,0.0,0.14791610354016244,632,9,0.0,3,1,1140,160,3.25,4.65625,4402,0,10.41015625,4.90625
888,lsass.exe,0.0,0.41366556085734724,1635,11,0.0,860,304,755254,324134,85.03125,85.0,717468,0,29.11328125,8.6328125
964,svchost.exe,0.0,0.2432706498373478,1253,14,0.0,33,0,16896,0,13.015625,11.078125,36930,0,17.12109375,7.375
968,svchost.exe,0.0,0.21884922936542603,258,5,0.0,33,0,16896,0,0.46875,0.359375,187,0,15.40234375,2.41015625
976,msedgewebview2.exe,0.0,0.1193874441706902,151,7,32.0,19,10,6431,120,0.03125,0.046875,151,0,8.40234375,2.09765625
1016,svchost.exe,0.0,0.5814518201451188,1293,20,0.0,111,11,1316268,204800,5.46875,8.03125,15108,0,40.921875,12.3125
1032,svchost.exe,0.0,0.1860468214133675,325,7,0.0,0,0,0,0,0.71875,0.796875,2693,0,13.09375,2.78515625
1096,chrome.exe,0.0,0.7521797505351898,369,17,32.0,49447,162243,48792430,144347304,22.625,16.15625,195288,0,52.9375,23.171875
1132,dwm.exe,4.7,1.8884418412196946,1379,29,0.0,119584,0,3303016,0,184.3125,86.59375,1231300,0,132.90625,106.640625
1156,svchost.exe,0.0,0.14236578070563474,202,4,0.0,9,0,18432,0,0.15625,0.25,481,0,10.01953125,2.0546875
1164,svchost.exe,0.0,0.3613815197560966,361,8,0.0,1920,356,52485234,5776916,69.46875,60.578125,495881,0,25.43359375,5.28515625
1232,svchost.exe,0.0,0.09463300432869677,117,3,0.0,0,0,0,0,0.015625,0.03125,146,0,6.66015625,1.25
1272,MemCompression,0.0,3.649392766930289,0,26,0.0,0,0,0,0,0.0,25.703125,227797,0,256.83984375,0.83984375
1352,svchost.exe,0.0,0.17905341464186264,218,3,0.0,0,0,0,0,0.21875,0.125,90,0,12.6015625,2.5859375
1364,svchost.exe,0.0,0.2101907257435629,262,3,0.0,0,0,0,0,0.140625,0.25,67,0,14.79296875,2.05859375
1416,Code.exe,0.0,0.7055570387251574,371,16,32768.0,12600,12099,96304553,1423056,0.96875,1.375,46259,0,49.65625,15.56640625
1428,svchost.exe,0.0,0.13287472865859243,175,4,0.0,0,0,0,0,0.078125,0.109375,426,0,9.3515625,1.734375
1472,svchost.exe,0.0,0.11006290180868371,142,4,0.0,0,0,0,0,0.359375,0.234375,176,0,7.74609375,4.69140625
1520,svchost.exe,0.0,0.11122846960393451,188,3,0.0,0,0,0,0,0.203125,0.140625,8954,0,7.828125,1.7421875
1532,svchost.exe,0.0,0.2751295029075366,1015,10,0.0,1,1,116,160,1.59375,2.140625,1225,0,19.36328125,4.98046875
1540,msedge.exe,0.0,0.2801247934586115,176,10,32.0,142,132,135894,50372,0.046875,0.03125,425,0,19.71484375,8.69140625
1560,svchost.exe,0.0,0.1362604255876543,179,7,0.0,3,2,4746,276,0.03125,0.03125,76,0,9.58984375,1.87109375
1564,msedge.exe,0.0,2.056505616649192,452,19,64.0,967,1221,2154408,366360,1.6875,0.515625,6719,0,144.734375,94.8046875
1580,chrome.exe,0.0,0.34961483534689797,401,9,32.0,749,764,96400,248032,0.4375,0.265625,12017,0,24.60546875,10.3203125
1600,svchost.exe,0.0,0.1513018004692243,181,3,0.0,148,0,3056,0,0.09375,0.109375,535,0,10.6484375,1.8828125
1624,svchost.exe,0.0,0.1836601825945206,257,9,0.0,0,0,0,0,1.765625,2.4375,2869,0,12.92578125,2.484375
1680,svchost.exe,0.0,0.24626782416799273,430,8,0.0,742,2206,29724800,9427056,0.90625,2.0,4813,0,17.33203125,13.70703125
1756,svchost.exe,0.0,0.2712997801517125,211,3,0.0,2,0,1024,0,0.171875,0.421875,208,0,19.09375,2.55078125
1776,svchost.exe,2.2,1.5005297783145557,247,5,0.0,3017,16748,190091009,49488773,200.375,90.703125,215759,0,105.60546875,91.875
1804,svchost.exe,0.0,0.13775901275297678,175,5,0.0,35,0,754,0,0.1875,0.125,512,0,9.6953125,1.890625
1812,svchost.exe,0.0,0.10628868228120489,250,4,0.0,0,0,0,0,0.203125,0.21875,5247,0,7.48046875,1.3515625
1900,svchost.exe,0.0,0.16156989771310049,321,12,0.0,2,0,824,0,1.578125,2.0625,4081,0,11.37109375,3.37890625
1908,svchost.exe,0.0,0.12332817338320484,124,2,0.0,0,0,0,0,0.078125,0.109375,61,0,8.6796875,1.3671875
1968,chrome.exe,0.0,0.11894341834392796,186,7,32.0,127,126,9929,1512,0.046875,0.015625,432,0,8.37109375,2.16015625
2004,powershell.exe,0.0,0.8422059869112286,504,9,32.0,110,2,323739,120,1.046875,2.5625,71372,0,59.2734375,51.8046875
2072,svchost.exe,0.0,0.22817377172743253,339,6,0.0,1,109,6,6407164,1.46875,1.84375,2834,0,16.05859375,5.56640625
2104,svchost.exe,0.0,0.14208826456390836,181,8,0.0,0,0,0,0,1.015625,0.515625,3241,0,10.0,1.98828125
2112,svchost.exe,0.0,0.15640809747698975,195,3,0.0,0,0,0,0,0.140625,0.15625,167,0,11.0078125,1.86328125
2160,conhost.exe,0.0,0.1259923283437781,139,2,32.0,197,0,898,0,0.015625,0.03125,151,0,8.8671875,1.3671875
2224,Code.exe,0.0,1.7519594027186594,1052,54,32.0,13086,8718,53140078,18961549,4.71875,4.390625,90974,0,123.30078125,97.5625
2404,svchost.exe,0.0,0.25154063086079403,373,8,0.0,0,0,0,0,0.46875,0.359375,1809,0,17.703125,3.0
2476,svchost.exe,0.0,0.13165365763499634,164,4,0.0,0,0,0,0,0.0625,0.09375,291,0,9.265625,1.546875
2504,svchost.exe,0.0,0.1384805547214654,238,8,0.0,0,0,0,0,0.453125,0.546875,725,0,9.74609375,2.29296875
2536,pet.exe,0.0,0.09491052047042317,62,1,32.0,16,254,14513,38877,0.046875,0.109375,76,0,6.6796875,1.38671875
2544,Code.exe,0.0,1.5363848638256044,348,24,32.0,261,1303,2025991,5563192,1.234375,0.734375,15232,0,108.12890625,91.87109375
2572,svchost.exe,0.0,0.16967336905151087,202,3,0.0,0,0,0,0,0.21875,0.140625,63,0,11.94140625,1.98046875
2640,svchost.exe,0.0,0.13598290944592792,184,4,0.0,0,0,0,0,0.375,0.359375,144,0,9.5703125,1.83984375
2696,svchost.exe,0.0,0.33224232487482636,344,8,0.0,287710,49662,108222887,15523016,13.609375,7.21875,7670,0,23.3828125,13.3828125
2724,RuntimeBroker.exe,0.0,0.1439198710993025,142,7,32.0,0,0,0,0,0.0,0.015625,90,0,10.12890625,1.8984375
2740,svchost.exe,0.0,0.1693403496814392,440,3,0.0,0,0,0,0,0.109375,0.234375,143,0,11.91796875,2.15234375
2812,svchost.exe,0.0,0.25154063086079403,234,4,0.0,7,0,1573376,0,0.125,0.28125,1328,0,17.703125,2.5625
2848,svchost.exe,0.0,0.1576846717289311,335,9,0.0,1,0,5199,0,0.125,0.09375,112,0,11.09765625,2.5859375
2924,powershell.exe,0.0,0.7780442549440888,496,9,32.0,113,49,297746,1078,2.765625,8.34375,239534,0,54.7578125,53.58203125
2932,spoolsv.exe,0.0,0.24748889519158884,431,7,0.0,2,2,232,320,0.109375,0.234375,1045,0,17.41796875,5.26953125
2976,svchost.exe,0.0,0.2694126703879731,452,16,0.0,1,2,116,32928,1.03125,1.765625,1489,0,18.9609375,10.53125
2996,svchost.exe,0.0,0.1379810256663579,180,6,0.0,221,150,13788,17364,0.125,0.0625,105,0,9.7109375,1.828125
3076,Notepad.exe,0.0,2.1845515644417457,1708,31,32.0,9466,14448,548108,121751,42.625,41.71875,439412,0,153.74609375,73.171875
3084,svchost.exe,0.0,0.20264228668860523,395,6,0.0,1,1,116,160,0.203125,0.109375,1080,0,14.26171875,2.80859375
3096,svchost.exe,0.0,0.8006340688806164,831,11,0.0,374,2056,13674155,7180745,7.921875,6.609375,32376,0,56.34765625,25.2421875
3104,svchost.exe,0.0,0.4580681435335686,376,18,0.0,1335,4418,50660854,21654814,6.25,9.15625,24085,0,32.23828125,25.01171875
3196,svchost.exe,0.0,0.16295747842173242,215,7,0.0,288,193,20216,40500,0.140625,0.1875,2069,0,11.46875,2.30859375
3204,svchost.exe,0.0,0.09885124968293782,133,3,0.0,44,0,22528,0,0.03125,0.03125,523,0,6.95703125,1.26171875
3216,svchost.exe,0.0,0.25226217282928265,367,11,0.0,1765,66,14183940,1683136,2.21875,1.78125,528,0,17.75390625,6.03125
3224,svchost.exe,0.0,0.13298573511528297,131,2,0.0,0,0,0,0,0.015625,0.078125,176,0,9.359375,1.66015625
3232,svchost.exe,0.0,0.34217740274863084,402,6,0.0,738,4564,3025376,9499720,0.25,0.46875,1782,0,24.08203125,4.26171875
3288,MsMpEng.exe,0.0,3.912422566058555,1068,32,0.0,833677,3385,62090660375,355720750,1120.328125,1920.375,3912608,0,275.3515625,322.79296875
3300,Taskmgr.exe,13.2,1.6950130904364054,1036,23,32.0,339,2,1010709,16110,10.078125,15.484375,137955,0,119.29296875,47.83984375
3376,backgroundTaskHost.exe,0.0,1.0029988394274953,811,10,32.0,334,14,2418315,16899,1.0625,1.34375,5350,0,70.58984375,24.0703125
3588,MpDefenderCoreService.exe,0.0,0.3335188991267677,491,9,0.0,683,27,5115419,41499,0.6875,1.21875,578,0,23.47265625,10.265625
3868,svchost.exe,0.0,0.27984727731688513,313,6,0.0,163,222,641772,493976,2.390625,4.390625,1724,0,19.6953125,3.59765625
3936,svchost.exe,0.0,0.5609156256573664,554,6,32.0,116,1365,576336,2935548,0.90625,0.921875,408,0,39.4765625,8.31640625
3980,svchost.exe,0.0,0.10157090787185637,106,2,32.0,0,0,0,0,0.078125,0.046875,72,0,7.1484375,1.21484375
4168,msedgewebview2.exe,0.0,0.5772890780192229,385,19,32768.0,1284,737,596440,309008,0.15625,0.3125,12521,0,40.62890625,15.96484375
4328,taskhostw.exe,0.0,0.29622072967874175,330,8,32.0,29,725,1777664,15110144,0.75,0.875,1846,0,20.84765625,5.9453125
4452,msedgewebview2.exe,0.0,0.272187831805237,175,10,32.0,372,647,8419202,11150501,0.171875,0.09375,1664,0,19.15625,9.44921875
4548,svchost.exe,0.0,0.3204756404656277,1002,11,0.0,9,6,58888,373260,1.703125,3.078125,3562,0,22.5546875,6.08203125
4632,msedgewebview2.exe,0.0,1.8205058897250759,354,16,64.0,3329,4456,16320684,9108955,7.171875,1.609375,21103,0,128.125,83.16796875
4672,AggregatorHost.exe,0.0,0.1915416410195499,184,4,0.0,58,42,10728728,6516,0.453125,0.46875,399,0,13.48046875,3.37109375
4680,Code.exe,0.0,2.7320354088395553,375,22,32.0,13129,9728,27923967,38153885,4.8125,1.84375,60723,0,192.27734375,180.33984375
4684,msedge.exe,0.0,0.13642693527269012,180,9,32.0,18,9,6927,108,0.0,0.0,102,0,9.6015625,2.16015625
4768,svchost.exe,0.0,0.3430654544021553,322,4,0.0,2,0,20324,0,0.34375,0.34375,429,0,24.14453125,3.46484375
4828,OpenConsole.exe,0.0,0.16284647196504184,167,5,32.0,52,27,363,538,0.046875,0.015625,2305,0,11.4609375,2.35546875
4856,svchost.exe,0.0,0.40456303140872185,474,6,32.0,70,1263,242034,2605227,0.890625,0.703125,397,0,28.47265625,6.5703125
4864,chrome.exe,0.0,0.3157023628279339,267,11,32.0,2691,2895,120120,246592,0.640625,0.625,15016,0,22.21875,8.0234375
4880,sihost.exe,0.0,0.6786934762060435,736,14,32.0,226,0,149272,0,4.421875,7.78125,19240,0,47.765625,7.69140625
4948,svchost.exe,0.0,0.3705395524330673,320,14,0.0,15,0,22258,0,7.578125,5.609375,7244,0,26.078125,4.671875
5024,svchost.exe,0.0,0.21213333873564755,180,5,0.0,529,0,256425,0,0.09375,0.0,153,0,14.9296875,3.48046875
